mondo_id	subset	doid_id	mondo_label	doid_label
MONDO:0009053	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070132	ALDH18A1-related de Barsy syndrome	autosomal recessive cutis laxa type IIIA
MONDO:0009054	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070141	autosomal recessive cutis laxa type 2, classic type	autosomal recessive cutis laxa type II classic type
MONDO:0009058	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090142	cystathioninuria	cystathioninuria
MONDO:0009061	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1485	cystic fibrosis	cystic fibrosis
MONDO:0009063	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111625	ventriculomegaly-cystic kidney disease	ventriculomegaly - cystic kidney disease
MONDO:0009067	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9266	cystinuria	cystinuria
MONDO:0009069	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111180	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type	French Canadian Leigh disease
MONDO:0009070	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111626	D-glyceric aciduria	D-glyceric aciduria
MONDO:0009072	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2785	Dandy-Walker syndrome	Dandy-Walker syndrome
MONDO:0009073	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060571	Ritscher-Schinzel syndrome 1	Ritscher-Schinzel syndrome 1
MONDO:0009079	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111627	DOORS syndrome	DOORS syndrome
MONDO:0009080	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090024	split hand-foot malformation 1 with sensorineural hearing loss	split hand-foot malformation 1 with sensorineural hearing loss
MONDO:0009082	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111628	high myopia-sensorineural deafness syndrome	high myopia-sensorineural deafness syndrome
MONDO:0009092	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090112	polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly	Nasu-Hakola disease
MONDO:0009104	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090144	Donnai-Barrow syndrome	Donnai-Barrow syndrome
MONDO:0009105	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111414	trichohepatoenteric syndrome	trichohepatoenteric syndrome
MONDO:0009107	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14687	diastrophic dysplasia	diastrophic dysplasia
MONDO:0009109	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060439	lysinuric protein intolerance	lysinuric protein intolerance
MONDO:0009110	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060650	dicarboxylic aminoaciduria	dicarboxylic aminoaciduria
MONDO:0009111	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111629	dihydropyrimidinuria	dihydropyrimidinase deficiency
MONDO:0009112	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110852	rhizomelic chondrodysplasia punctata type 2	rhizomelic chondrodysplasia punctata type 2
MONDO:0009113	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111630	hemolytic anemia due to diphosphoglycerate mutase deficiency	familial erythrocytosis 8
MONDO:0009114	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111633	congenital sucrase-isomaltase deficiency	congenital sucrase-isomaltase deficiency
MONDO:0009115	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111646	congenital lactase deficiency	congenital lactase deficiency
MONDO:0009123	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090145	orthostatic hypotension 1	dopamine beta-hydroxylase deficiency
MONDO:0009124	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14796	Dubowitz syndrome	Dubowitz syndrome
MONDO:0009126	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080216	duodenal atresia	duodenal atresia
MONDO:0009130	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111167	Dyggve-Melchior-Clausen disease	Dyggve-Melchior-Clausen disease
MONDO:0009131	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11589	Riley-Day syndrome	familial dysautonomia
MONDO:0009133	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050997	cerebellar ataxia, intellectual disability, and dysequilibrium	cerebellar ataxia, impaired intellectual development, and dysequilibrium syndrome
MONDO:0009134	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111401	congenital dyserythropoietic anemia type 2	congenital dyserythropoietic anemia type II
MONDO:0009140	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090032	Silverman-Handmaker type dyssegmental dysplasia	Silverman-Handmaker type dyssegmental dysplasia
MONDO:0009141	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090038	torsion dystonia 2	torsion dystonia 2
MONDO:0009144	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14289	Ebstein anomaly	Ebstein anomaly
MONDO:0009145	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111647	Schöpf-Schulz-Passarge syndrome	Schopf-Schulz-Passarge syndrome
MONDO:0009151	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060773	cleft lip/palate-ectodermal dysplasia syndrome	cleft lip-palate-ectodermal dysplasia syndrome
MONDO:0009154	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070125	hypothyroidism, congenital, nongoitrous, 5	congenital nongoitrous hypothyroidism 5
MONDO:0009155	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111649	EEM syndrome	ectodermal dysplasia, ectrodactyly, and macular dystrophy syndrome
MONDO:0009157	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090026	split hand-foot malformation 6	split hand-foot malformation 6
MONDO:0009162	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12714	Ellis-van Creveld syndrome	Ellis-Van Creveld syndrome
MONDO:0009166	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060273	pontocerebellar hypoplasia type 4	pontocerebellar hypoplasia type 4
MONDO:0009168	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111666	Fowler syndrome	proliferative vasculopathy and hydranencephaly-hydrocephaly syndrome
MONDO:0009169	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12929	endocardial fibroelastosis	endocardial fibroelastosis
MONDO:0009173	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111667	congenital enteropathy due to enteropeptidase deficiency	enterokinase deficiency
MONDO:0009176	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13777	epidermodysplasia verruciformis	epidermodysplasia verruciformis
MONDO:0009179	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060642	recessive dystrophic epidermolysis bullosa	recessive dystrophic epidermolysis bullosa
MONDO:0009181	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090017	epidermolysis bullosa simplex 5B, with muscular dystrophy	epidermolysis bullosa simplex with muscular dystrophy
MONDO:0009182	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060737	junctional epidermolysis bullosa Herlitz type	junctional epidermolysis bullosa Herlitz type
MONDO:0009183	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060733	junctional epidermolysis bullosa with pyloric atresia	junctional epidermolysis bullosa with pyloric atresia
MONDO:0009185	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111668	amelocerebrohypohidrotic syndrome	Kohlschutter-Tonz syndrome
MONDO:0009189	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070300	multiple epiphyseal dysplasia type 4	multiple epiphyseal dysplasia 4
MONDO:0009192	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090060	Wolcott-Rallison syndrome	Wolcott-Rallison syndrome
MONDO:0009210	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2216	congenital factor V deficiency	factor V deficiency
MONDO:0009211	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2215	congenital factor VII deficiency	factor VII deficiency
MONDO:0009212	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2222	congenital factor X deficiency	factor X deficiency
MONDO:0009216	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070562	glycogen storage disease due to GLUT2 deficiency	Fanconi-Bickel syndrome
MONDO:0009218	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050464	Farber lipogranulomatosis	Farber lipogranulomatosis
MONDO:0009223	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090091	hypogonadotropic hypogonadism 23 with or without anosmia	hypogonadotropic hypogonadism 23 with or without anosmia
MONDO:0009229	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111669	hyaline fibromatosis syndrome	hyaline fibromatosis syndrome
MONDO:0009231	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050790	acromesomelic dysplasia 2B	fibular hypoplasia and complex brachydactyly
MONDO:0009232	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090067	Fuhrmann syndrome	Fuhrmann syndrome
MONDO:0009234	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111676	congenital high-molecular-weight kininogen deficiency	high molecular weight kininogen deficiency
MONDO:0009235	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111677	familial benign flecked retina	familial benign fleck retina
MONDO:0009238	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111678	hereditary folate malabsorption	hereditary folate malabsorption
MONDO:0009239	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090088	hypogonadotropic hypogonadism 24 without anosmia	hypogonadotropic hypogonadism 24 without anosmia
MONDO:0009240	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111679	formiminoglutamic aciduria	glutamate formiminotransferase deficiency
MONDO:0009242	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14775	brittle cornea syndrome	brittle cornea syndrome 1
MONDO:0009251	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:5204	fructose-1,6-bisphosphatase deficiency	fructose-1,6-bisphosphatase deficiency
MONDO:0009252	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111680	essential fructosuria	essential fructosuria
MONDO:0009254	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14500	fucosidosis	fucosidosis
MONDO:0009255	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14695	galactokinase deficiency	galactokinase deficiency
MONDO:0009257	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111458	galactose epimerase deficiency	galactose epimerase deficiency
MONDO:0009258	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111459	classic galactosemia	classic galactosemia
MONDO:0009259	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111681	gamma-glutamylcysteine synthetase deficiency	congenital nonspherocytic hemolytic anemia 7
MONDO:0009260	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080502	GM1 gangliosidosis type 1	GM1 gangliosidosis type 1
MONDO:0009262	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080489	GM1 gangliosidosis type 3	GM1 gangliosidosis type 3
MONDO:0009263	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112249	GAPO syndrome	GAPO syndrome
MONDO:0009264	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11044	gastroschisis	gastroschisis
MONDO:0009265	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110957	Gaucher disease type I	Gaucher's disease type I
MONDO:0009266	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110958	Gaucher disease type II	Gaucher's disease type II
MONDO:0009267	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110959	Gaucher disease type III	Gaucher's disease type III
MONDO:0009268	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112250	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	Gaucher's disease type IIIC
MONDO:0009271	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111266	geroderma osteodysplastica	geroderma osteodysplasticum
MONDO:0009274	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112251	ghosal hematodiaphyseal dysplasia	Ghosal hematodiaphyseal syndrome
MONDO:0009276	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2217	Bernard-Soulier syndrome	Bernard-Soulier syndrome
MONDO:0009279	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050602	triple-A syndrome	triple-A syndrome
MONDO:0009281	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111254	glutaryl-CoA dehydrogenase deficiency	glutaric acidemia I
MONDO:0009282	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060358	multiple acyl-CoA dehydrogenase deficiency	multiple acyl-CoA dehydrogenase deficiency
MONDO:0009283	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112246	glutaric acidemia type 3	glutaric acidemia type 3
MONDO:0009284	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112252	glutathione synthetase deficiency without 5-oxoprolinuria	congenital nonspherocytic hemolytic anemia 6
MONDO:0009285	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111257	gamma-glutamyl transpeptidase deficiency	gamma-glutamyl transpeptidase deficiency
MONDO:0009287	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2749	glycogen storage disease due to glucose-6-phosphatase deficiency type IA	glycogen storage disease Ia
MONDO:0009290	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2752	glycogen storage disease II	glycogen storage disease II
MONDO:0009292	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2750	glycogen storage disease due to glycogen branching enzyme deficiency	glycogen storage disease IV
MONDO:0009293	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2746	glycogen storage disease V	glycogen storage disease V
MONDO:0009294	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2754	glycogen storage disease VI	glycogen storage disease VI
MONDO:0009297	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070613	familial renal glucosuria	familial renal glucosuria
MONDO:0009299	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14450	46 XX gonadal dysgenesis	46 XX gonadal dysgenesis
MONDO:0009303	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9808	anti-glomerular basement membrane disease	Goodpasture syndrome
MONDO:0009306	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112253	combined immunodeficiency with skin granulomas	combined cellular and humoral immune defects with granulomas
MONDO:0009315	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2231	congenital factor XII deficiency	factor XII deficiency
MONDO:0009318	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4534	Hallermann-Streiff syndrome	Hallermann-Streiff syndrome
MONDO:0009319	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3981	pantothenate kinase-associated neurodegeneration	pantothenate kinase-associated neurodegeneration
MONDO:0009324	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1060	Hartnup disease	Hartnup disease
MONDO:0009326	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:990	congenital heart block	congenital heart block
MONDO:0009338	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112254	hepatic veno-occlusive disease-immunodeficiency syndrome	hepatic venoocclusive disease with immunodeficiency
MONDO:0009339	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111069	congenital bile acid synthesis defect 2	congenital bile acid synthesis defect 2
MONDO:0009341	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060485	Mowat-Wilson syndrome	Mowat-Wilson syndrome
MONDO:0009345	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060168	histidinemia	histidinemia
MONDO:0009350	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060566	Holzgreve-Wagner-Rehder syndrome	Holzgreve-Wagner-Rehder Syndrome
MONDO:0009351	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060177	homocarnosinosis	homocarnosinosis
MONDO:0009354	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112255	methylcobalamin deficiency type cblE	homocystinuria-megaloblastic anemia cblE type
MONDO:0009367	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111255	McKusick-Kaufman syndrome	McKusick-Kaufman syndrome
MONDO:0009370	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050574	L-2-hydroxyglutaric aciduria	L-2-hydroxyglutaric aciduria
MONDO:0009372	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112257	encephalopathy due to hydroxykynureninuria	hydroxykynureninuria
MONDO:0009376	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9280	carbamoyl phosphate synthetase I deficiency disease	carbamoyl phosphate synthetase I deficiency disease
MONDO:0009377	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112258	hyperammonemia due to N-acetylglutamate synthase deficiency	N-acetylglutamate synthase deficiency
MONDO:0009380	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12308	Dubin-Johnson syndrome	Dubin-Johnson syndrome
MONDO:0009387	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14118	familial lipoprotein lipase deficiency	familial lipoprotein lipase deficiency
MONDO:0009388	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9274	hyperlysinemia	hyperlysinemia
MONDO:0009393	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050720	ornithine translocase deficiency	ornithine translocase deficiency
MONDO:0009394	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081368	juvenile Paget disease	Paget disease of bone 5
MONDO:0009395	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080036	hyperostosis corticalis generalisata	SOST-related sclerosing bone dysplasia
MONDO:0009400	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080542	hyperprolinemia type 1	hyperprolinemia type 1
MONDO:0009401	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080543	hyperprolinemia type 2	hyperprolinemia type 2
MONDO:0009404	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14670	hypertelorism, microtia, facial clefting syndrome	hypertelorism, microtia, facial clefting syndrome
MONDO:0009406	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060569	hypertrichotic osteochondrodysplasia Cantu type	hypertrichotic osteochondrodysplasia Cantu type
MONDO:0009411	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050167	autoimmune polyendocrine syndrome type 1	autoimmune polyendocrine syndrome type 1
MONDO:0009412	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13724	scurvy	scurvy
MONDO:0009415	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112262	hypoglycemia, leucine-induced	leucine-sensitive hypoglycemia of infancy
MONDO:0009416	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112263	hypoinsulinemic hypoglycemia and body hemihypertrophy	hypoinsulinemic hypoglycemia with hemihypertrophy
MONDO:0009419	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112264	Woodhouse-Sakati syndrome	Woodhouse-Sakati syndrome
MONDO:0009426	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060348	hypoparathyroidism-retardation-dysmorphism syndrome	hypoparathyroidism-retardation-dysmorphism syndrome
MONDO:0009439	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060710	autosomal recessive congenital ichthyosis 2	autosomal recessive congenital ichthyosis 2
MONDO:0009441	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060656	autosomal recessive congenital ichthyosis 1	autosomal recessive congenital ichthyosis 1
MONDO:0009443	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060713	autosomal recessive congenital ichthyosis 4B	autosomal recessive congenital ichthyosis 4B
